Оборотная ведомость по балансовым счетам |  |  |  |  |  |  | 
за период с 01.01.2016 по 31.12.2016 |  |  |  |  |  |  | 
по банку |  |  |  |  |  |  | 
1302 | 41486871,1788506 | 0 | 4723155469,157131 | 1842121158,683344 | 2922521181,6526375 | 0 | 
1303 | 13112974,55689666 | 0 | 2179408761,4329762 | 1757338159,9170723 | 435183576,07280064 | 0 | 
13 | 1660462680,477849 | 0 | 98102774028,28625 | 32463852065,181202 | 67299384643,582886 | 0 | 
1501 | 25640174735,84811 | 0 | 7712721266313,632 | 10785028671241,3 | -3046667230191,8213 | 0 | 
1502 | 9349640127,658598 | 0 | 88867385038416,22 | 44319339534564,29 | 44557395143979,586 | 0 | 
1516 | 8494406632,33365 | 0 | 232654003873,5986 | 268339479960,34195 | -27191069454,4097 | 0 | 
1522 | 0 | 0 | 1501119022334,308 | 2129275744918,2004 | 0 | 0 | 
1531 | 34008507943,42418 | 0 | 795065469390,1859 | 1911620088912,1672 | -1082546111578,5571 | 0 | 
1532 | 32158711292,23506 | 0 | 40821115940,94248 | 61810346714,32994 | 11169480518,84761 | 0 | 
1533 | 209003480716,41232 | 0 | 42244840293784,29 | 20721231510121,23 | 21732612264379,473 | 0 | 
1546 | 452037851,92007595 | 0 | 99205872128,22804 | 11419124536,713177 | 88238785443,43494 | 0 | 
1573 | 107661725,94644555 | 0 | 210644659,67304936 | 1083207867,284452 | -764901481,664957 | 0 | 
1574 | 0 | 0 | 1920496428,3418026 | 728290130,4758366 | 333145670,8522266 | 0 | 
15 | 319214621025,7785 | 0 | 141495943223269,4 | 80209875998966,33 | 62232579507285,75 | 0 | 
1610 | 0 | 0 | 99966250,88138132 | 123325509,1280745 | 0 | 51504158,07037354 | 
1621 | 0 | 50847020735,75554 | 0 | 0 | 0 | 50847020735,75554 | 
1630 | 0 | 0 | 413913056545,0202 | 7525583893,372767 | 0 | 0 | 
1639 | 0 | 488526219192,1266 | 203246101684,67664 | 18856503258,775345 | 0 | 304136620766,2253 | 
1672 | 0 | 786953142,914519 | 0 | 1037929217,4153805 | 0 | 1824882360,3298993 | 
1673 | 0 | 10916984684,465569 | 7785218200,294011 | 4429161084,771366 | 0 | 7560927568,942924 | 
16 | 0 | 551077177755,2622 | 625044342680,8723 | 31972502963,462933 | 0 | 364420955589,32404 | 
1701 | 0 | 15846241555,891327 | 3828045945605,948 | 10221464832768,389 | 0 | 6409265128718,332 | 
1702 | 0 | 3447910,382749532 | 20150244164,678844 | 20491648444,872864 | 0 | 344852190,57676697 | 
1711 | 0 | 17575900,982161038 | 25341589,89114031 | 8165935,256206365 | 0 | 400246,3472270947 | 
1721 | 0 | 5892662,335265158 | 187127260550,74673 | 1087913797678,5244 | 0 | 900792429790,1129 | 
1731 | 0 | 39751470402,601974 | 14560120267090,879 | 3712910742844,403 | 0 | -10807458053843,875 | 
1732 | 0 | 1043501540,5494353 | 0 | 0 | 0 | 1043501540,5494353 | 
1733 | 0 | 58951350243,66836 | 1440282102189,3733 | 153627536613,31912 | 0 | -1227703215332,3857 | 
1734 | 0 | 379152308398,11316 | 525517330054,6083 | 199093630765,97913 | 0 | 52728609109,48401 | 
1744 | 0 | 71773325489,81726 | 59593516657,73232 | 1528039068706,8862 | 0 | 1540218877538,9712 | 
1773 | 0 | 8550410984,837535 | 52690524182,447556 | 19938904947,480663 | 0 | -24201208250,12936 | 
1774 | 0 | 950712150,3916261 | 25246747241,84902 | 19145391098,03272 | 0 | -5150643993,424675 | 
17 | 0 | 576046237239,5708 | 20698799279328,156 | 16962633719803,143 | 0 | -3160119322285,4404 | 
1800 | 0 | 0 | 84512146881083,45 | 42754320836254,9 | 95604475901,32864 | 0 | 
1801 | 0 | 0 | 1768450134031,4917 | 415827997041,80756 | 0 | 0 | 
1802 | 4920245726,390613 | 0 | 2486202363275,1777 | 2563267205812,316 | -72144596810,74756 | 0 | 
1803 | 0 | 0 | 1159942569085,264 | 14284163833556,396 | 0 | 0 | 
1806 | 0 | 0 | 902920160,5392444 | 1462146876,2429266 | 0 | 0 | 
1809 | 754634701,9167132 | 0 | 40780233345763,17 | 47740893906675,73 | -6959905926210,641 | 0 | 
1810 | 0 | 0 | 754954542406,6743 | 67781949513890,7 | 0 | 0 | 
1811 | 0 | 0 | 11274236454485,959 | 10218425953019,166 | 0 | 0 | 
1812 | 0 | 1967370373,7732458 | 2485185790392,326 | 6347395148188,825 | 0 | 3864176728170,2725 | 
1813 | 0 | 0 | 14927219081730,127 | 12884010580446,66 | 0 | 0 | 
1814 | 0 | 18042219,05132995 | 62103092464875,25 | 61255456723298,37 | 0 | -847617699357,8281 | 
1816 | 0 | 0 | 138846482,71941566 | 177337504,24508372 | 0 | 0 | 
1819 | 0 | 2787326,2966431165 | 105450079465,99142 | 132478906813,23619 | 0 | 27031614673,541412 | 
18 | 5674880428,307325 | 1988199919,1212187 | 222358155473238,12 | 266379830089378,56 | -6936446047120,06 | 3043590643485,986 | 
1921 | 0 | 143307715,0309169 | 1164296070,6192553 | 1132735512,9408913 | 0 | 111747157,35255289 | 
1923 | 0 | 7766063985,615823 | 16420383959,134508 | 8205230237,702156 | 0 | -449089735,8165283 | 
1924 | 0 | 169206887,74134958 | 123745145,89541222 | 1349760879,7447357 | 0 | 1395222621,590673 | 
19 | 0 | 8078578588,388089 | 17708425175,649178 | 10687726630,387783 | 0 | 1057880043,1266975 | 
ПО КЛАССУ | 1428340414373,0574 | 1137190193502,3423 | 573276578916296 | 719456260853123,5 | -104308696665831,31 | 248950156832,99634 | 
КЛАСС  2  Кредитные и иные активные операции с клиентами |  |  |  |  |  |  | 
2020 | 530927818,20620275 | 0 | 21475298,07592865 | 1090763173,006343 | -538360056,7242115 | 0 | 
2030 | 20776619663,343838 | 0 | 13597502717,29041 | 19863517931,41538 | 14510604449,218868 | 0 | 
2072 | 2920188,473242573 | 0 | 132661980,01676959 | 90075166,40300891 | 45507002,08700326 | 0 | 
2073 | 59599482,46694673 | 0 | 9208731072,220732 | 1122043061,2560089 | 8146287493,43167 | 0 | 
2093 | 0 | 0 | 944821,0139199457 | 2060968,990309759 | 0 | 0 | 
20 | 21370067152,49023 | 0 | 22961315888,617756 | 22168460301,07105 | 22164038888,013332 | 0 | 
2110 | 0 | 0 | 32661333756,25951 | 11350949853,930521 | 11245241048,243816 | 0 | 
2120 | 801086889977,4844 | 0 | 18310267289199,145 | 13715341875772,898 | 5396012303403,73 | 0 | 
2133 | 106871706,51560792 | 0 | 220167,25255392614 | 70745571,47447784 | 36346302,293684006 | 0 | 
2134 | 115249115703,30908 | 0 | 6888071981771,462 | 4057620886705,5894 | 2945700210769,182 | 0 | 
2135 | 333756494,0282969 | 0 | 849233223,4866 | 121531368,31816958 | 1061458349,1967273 | 0 | 
2140 | 240195678046,1404 | 0 | 251743232864,60178 | 7899649963,323366 | 484039260947,4188 | 0 | 
2150 | 0 | 0 | 57332490,08773379 | 79774372,73147172 | 0 | 0 | 
2162 | 130103464,21692438 | 0 | 9758306972,837358 | 554975351,8816836 | 9333435085,1726 | 0 | 
2163 | 61422871,296361305 | 0 | 309859568,8241611 | 1808381968,899386 | -1437099528,7788634 | 0 | 
2164 | 0 | 0 | 2978668962,0482635 | 627235831,8469906 | 1710329860,0853364 | 0 | 
2171 | 0 | 0 | 821541086,7564766 | 464202589,8524928 | 135329630,89063066 | 0 | 
2172 | 31784512561,944836 | 0 | 159660954453,9602 | 446253634776,2309 | -254808167760,32587 | 0 | 
2173 | 51170829125,56536 | 0 | 216722197569,9048 | 942181247587,798 | -674288220892,3279 | 0 | 
2174 | 2575365144,4461823 | 0 | 54602876888,92779 | 12862408534,133463 | 44315833499,24051 | 0 | 
2175 | 0 | 0 | 17471,112279172285 | 84448,51796871316 | 0 | 0 | 
2181 | 0 | 0 | 1531475626,0077488 | 1898462764,3856876 | 0 | 0 | 
2182 | 889836300,076957 | 0 | 83467334991,71034 | 226804034302,94946 | -142446863011,16217 | 0 | 
2183 | 1605704594,6665294 | 0 | 1366112895,0344803 | 55786052053,82174 | -52814234564,12073 | 0 | 
2184 | 2456499357,1692843 | 0 | 1086685602,0886288 | 5942198888,636167 | -2399013929,3782535 | 0 | 
2185 | 6421944,916511286 | 0 | 54496606,39770744 | 110791105,77808172 | -49872554,463862985 | 0 | 
2191 | 0 | 0 | 76234530,90013556 | 48110150,336838946 | 0 | 0 | 
2192 | 138012401,61609578 | 0 | 6759313441,0754175 | 56217519661,95541 | -49320193819,26389 | 0 | 
2193 | 2677966400,5315356 | 0 | 60916869098,444145 | 24181444580,130753 | 39413390918,844925 | 0 | 
2194 | 250409590,75331736 | 0 | 5347023060,737593 | 1329635052,2747202 | 4267797599,2161894 | 0 | 
2195 | 0 | 0 | 58899,0658969151 | 47323,90984037459 | 0 | 0 | 
21 | 1250719395684,678 | 0 | 26089110651198,133 | 19569555880581,598 | 7759707271353,693 | 0 | 
2320 | 2230391251,9538374 | 0 | 17383653315,814827 | 11942067914,725605 | 7671976653,04306 | 0 | 
2330 | 3730101498,033853 | 0 | 11173247384,632631 | 1707037594,7961094 | 13196311287,870375 | 0 | 
2372 | 36305863,41904354 | 0 | 762368958,2685137 | 168298836,65235198 | 630375985,0352052 | 0 | 
2373 | 40982820,28604899 | 0 | 617308197,831011 | 445262186,022029 | 213028832,09503108 | 0 | 
2382 | 0 | 0 | 359161184,7028121 | 135227485,9494301 | 839065,8999210806 | 0 | 
2383 | 0 | 0 | 122784867,40147783 | 102148867,44823904 | 0 | 0 | 
2392 | 1245817,2584704633 | 0 | 19776721,58584493 | 38064463,503360316 | -17041924,65904492 | 0 | 
2393 | 0 | 0 | 98385869,33098821 | 25707518,62462606 | 0 | 0 | 
23 | 6039027250,951253 | 0 | 30536686499,568108 | 14563814867,721752 | 21695489899,28455 | 0 | 
2401 | 859730509,8561308 | 0 | 30787613,84900621 | 488787867,6720682 | 401730256,03306884 | 0 | 
2412 | 14758129691,952806 | 0 | 128958625347,61078 | 228219344137,20728 | -84502589097,64368 | 0 | 
2421 | 69400771079,54243 | 0 | 10824880815,443907 | 49335226512,16412 | 30890425382,82222 | 0 | 
2422 | 61897816266,919945 | 0 | 58013234564,17173 | 1706232460,7699149 | 118204818370,32176 | 0 | 
2426 | 1173036803,341525 | 0 | 1459564987,601085 | 3627997980,989282 | -995396190,0466723 | 0 | 
2427 | 161399051040,44455 | 0 | 184676234735,39578 | 102437177122,20772 | 243638108653,63263 | 0 | 
2429 | 4478320937,114779 | 0 | 589933054,5542653 | 1262882428,9818752 | 3805371562,687169 | 0 | 
2465 | 33814,97906167368 | 0 | 0 | 805898,9613127906 | -772083,982251117 | 0 | 
2470 | 2128202,650549367 | 0 | 42158988,48264563 | 35792017,698194206 | 8495173,435000792 | 0 | 
2471 | 1903973427,1536636 | 0 | 13268252231,14884 | 994627225,240958 | 14177598433,061546 | 0 | 
2475 | 3772799749,9034014 | 0 | 53435780501,50566 | 50443819353,52816 | 6764760897,880905 | 0 | 
2476 | 993284341,3441784 | 0 | 9248901552,74795 | 11240963780,177847 | -998777886,0857182 | 0 | 
2477 | 654476286,9654197 | 0 | 21256640648,593983 | 15569870911,294146 | 6341246024,265257 | 0 | 
2478 | 17539145,020153835 | 0 | 145935788,68744057 | 1200787642,024999 | -1037312708,3174045 | 0 | 
2480 | 0 | 0 | 2669038,85613292 | 2761820,884181797 | 0 | 0 | 
2481 | 287345705,4793646 | 0 | 500181130,19276 | 1210731049,9131615 | -423204214,2410369 | 0 | 
2485 | 335819478,2274216 | 0 | 13072048903,713432 | 13002265607,667492 | 405602774,2733612 | 0 | 
2486 | 5142495,191953181 | 0 | 70115774,89762077 | 612009796,3899729 | -536751526,30039895 | 0 | 
2487 | 4346688,449348853 | 0 | 334237488,7278598 | 215109542,91415584 | 123474634,26305282 | 0 | 
2488 | 1951076,2260136742 | 0 | 2886151,8750741733 | 4394701,0749447625 | 442527,0261430852 | 0 | 
2490 | 0 | 0 | 594230,9490574505 | 1050882,640768266 | 0 | 0 | 
2491 | 88114125,12652251 | 0 | 447140090,3317832 | 886956555,0591733 | -351702339,6008676 | 0 | 
2495 | 64520592,12871961 | 0 | 3303149020,7825665 | 4152041520,9513783 | -784371908,040092 | 0 | 
2496 | 101182354,89035213 | 0 | 692489295,7955929 | 951187070,4896998 | -157515419,8037548 | 0 | 
2497 | 8233025,803253338 | 0 | 682565448,9966552 | 91857043,43670024 | 598941431,3632083 | 0 | 
2498 | 1102145,424998878 | 0 | 68988859,51104885 | 2926036,984475524 | 67164967,95157221 | 0 | 
24 | 322208848984,1366 | 0 | 501127996264,42267 | 487697606967,3238 | 335639787714,9551 | 0 | 
2520 | 1208308981,5485795 | 0 | 8144606262,005175 | 2765591439,5039973 | 6587323804,049757 | 0 | 
2530 | 773453826,4789761 | 0 | 2417311344,343572 | 3121959693,368871 | 68805477,45367718 | 0 | 
2572 | 61906815,67735819 | 0 | 710228235,1143576 | 972277174,96149 | -200142124,1697743 | 0 | 
2573 | 34033196,65137767 | 0 | 479333885,89376694 | 831659686,0036044 | -318292603,4584598 | 0 | 
2582 | 0 | 0 | 479098750,758663 | 1234019624,725236 | 0 | 0 | 
2583 | 0 | 0 | 83480853,8510447 | 192633021,7167324 | 0 | 0 | 
2592 | 0 | 0 | 273473695,3658428 | 87462744,13750584 | 0 | 0 | 
2593 | 0 | 0 | 93938578,93596683 | 174130344,09509543 | 28387919,617333535 | 0 | 
25 | 2077702820,3562913 | 0 | 12681471606,268389 | 9379733728,512531 | 6166082473,492534 | 0 | 
2630 | 155084838,00004047 | 0 | 69816651,85414775 | 196753661,14983124 | 28147828,70435697 | 0 | 
2640 | 432666063,25213903 | 0 | 912012107,0228072 | 342649038,1970127 | 1002029132,0779335 | 0 | 
2673 | 2053384,7787386028 | 0 | 9392787,525351388 | 23233918,07164679 | -11787745,7675568 | 0 | 
2674 | 13139377,174530786 | 0 | 50822446,720683396 | 111008370,08795516 | -47046546,19274098 | 0 | 
2683 | 0 | 0 | 28557810,158987407 | 26084240,40303514 | 0 | 0 | 
2693 | 0 | 0 | 2100074,6779306945 | 4391535,617389631 | 0 | 0 | 
2694 | 0 | 0 | 39598734,882774994 | 21291791,93216327 | 0 | 0 | 
26 | 602943663,2054489 | 0 | 1112300612,842683 | 725412555,459034 | 971342668,8219926 | 0 | 
2902 | 0 | 4170090,529625965 | 15105607,8672038 | 832406,2050063115 | 0 | -10103111,132571524 | 
2903 | 0 | 93235581,6757477 | 453797852,4506045 | 219468938,2958867 | 0 | -141093332,4789701 | 
2911 | 0 | 0 | 121641599,16192466 | 144713732,67190334 | 0 | 100676663,70013595 | 
2912 | 0 | 15166095023,67553 | 364395141050,17957 | 32537580609,637566 | 0 | -316691465416,86646 | 
2913 | 0 | 14276860864,795212 | 1219772097290,8977 | 707892296174,4939 | 0 | -497602940251,60864 | 
2914 | 0 | 1754157680,383305 | 22498487774,71368 | 12128211338,497053 | 0 | -8616118755,833323 | 
2915 | 0 | 17925280,54705923 | 32088975,24099204 | 37890322,96440213 | 0 | 23726628,270469323 | 
2932 | 0 | 12236820,808683017 | 141564088,99432766 | 58318851,07893556 | 0 | -71008417,10670908 | 
2933 | 0 | 7087714,696881082 | 127701789,38649175 | 159696846,40479967 | 0 | 39082771,71518901 | 
2941 | 0 | 296025016,7054061 | 1284069985,171533 | 881413144,2507387 | 0 | -106631824,21538818 | 
2942 | 0 | 1937592167,7622557 | 17391186213,306217 | 15089822883,408918 | 0 | -363771162,1350422 | 
2952 | 0 | 11857697,374585956 | 321503857,71990246 | 45460600,59330098 | 0 | -264185559,75201553 | 
2953 | 0 | 20365260,18312291 | 710599730,6667088 | 1530970793,301731 | 0 | 840736322,8181452 | 
2963 | 0 | 1514245,8470459266 | 43880602,254012436 | 27584631,55309648 | 0 | -14781724,853870027 | 
2964 | 0 | 8142076,792379375 | 9740403,984370306 | 269670576,07958025 | 0 | 268072248,8875893 | 
29 | 0 | 33607265521,776836 | 1627318606821,9954 | 771023931849,4368 | 0 | -822609804920,5914 | 
ПО КЛАССУ | 1603017985555,8179 | 33607265521,776836 | 28284849028891,848 | 20875114840851,12 | 8146344012998,261 | -822609804920,5914 | 
КЛАСС  3  Счета по операциям клиентов |  |  |  |  |  |  | 
3011 | 0 | 8400134201,357034 | 10033267844316,791 | 1478056221539,7952 | 0 | -8546811488575,639 | 
3012 | 0 | 1436593980768,8206 | 174389331906912,44 | 179549690808659 | 0 | 6596952882515,375 | 
3013 | 0 | 16461217043,914536 | 277117016179,85364 | 2775772470656,3193 | 0 | 2515116671520,3804 | 
3014 | 0 | 21619038857,081264 | 855999594604,4293 | 1009810712231,404 | 0 | 175430156484,05603 | 
3015 | 0 | 572588451,9897639 | 41598273865,98388 | 1177957126428,6929 | 0 | 1136931441014,6987 | 
3021 | 0 | 322864164,55247724 | 64233428794,287766 | 66851278349,55167 | 0 | 2940713719,8163757 | 
3022 | 0 | 43441,62447539119 | 0 | 83,67215803769653 | 0 | 43525,29663342889 | 
3024 | 0 | 1596391281,2903416 | 25012595266,363884 | 82307954382,55443 | 0 | 58891750397,48088 | 
3071 | 0 | 37161,69544525905 | 9209,129226345744 | 287,98646927013846 | 0 | 28240,552688183445 | 
30 | 0 | 1485566295372,326 | 185686560669149,25 | 186140446572619 | 0 | 1939452198842,0183 | 
3102 | 0 | 500244886,8961895 | 48731510830,19318 | 192762636202,2993 | 0 | 144531370259,0023 | 
3104 | 0 | 132644711,2865228 | 2629299010,1435513 | 3066366266,0380297 | 0 | 569711967,1810012 | 
3105 | 0 | 80785,98062828524 | 95604,79309228627 | 193310,7988232433 | 0 | 178491,98635924226 | 
3106 | 0 | 0 | 142970,10828023092 | 926464,2639616972 | 0 | 8119936,610462099 | 
3111 | 0 | 16576358,042028725 | 25446345,36996225 | 18680199,847598705 | 0 | 9810212,519665182 | 
3112 | 0 | 602118001,3355994 | 104842320975,18071 | 45170259991,971 | 0 | -59069942981,87411 | 
3113 | 0 | 33888598,15465903 | 3880531011,4875855 | 2275845795,2667565 | 0 | -1570796618,0661702 | 
3114 | 0 | 125076422647,55403 | 4308867010262,8257 | 14925156343412,566 | 0 | 10741365755797,295 | 
3115 | 0 | 30547614,050385725 | 976822969,8292503 | 2161453596,5941453 | 0 | 1215178240,8152807 | 
3119 | 0 | 94370989,27430813 | 2057813180,0488884 | 4177429025,214086 | 0 | 2213986834,4395056 | 
3120 | 0 | 41803,76744072534 | 349497809538,8385 | 269659853047,78632 | 0 | -79837914687,28473 | 
3121 | 0 | 414372,9573626601 | 12385127415,419914 | 683417283,0684129 | 0 | -11701295759,394138 | 
3122 | 0 | 42023547,68607144 | 468823079,3043523 | 768121603,8270187 | 0 | 341322072,2087379 | 
3123 | 0 | 265256,8680462288 | 4078227748,676705 | 280542521,1925749 | 0 | -3797419970,6160836 | 
3132 | 0 | 986673198,5149584 | 8787527139,730246 | 3907196538,567158 | 0 | -3893657402,648129 | 
3134 | 0 | 409599179,6816812 | 1182165821,926592 | 1161125565,6595206 | 0 | 388558923,4146097 | 
3135 | 0 | 4403368246,320947 | 154106364709,26672 | 145278831004,48868 | 0 | -4424165458,457092 | 
3140 | 0 | 1963080115,2216513 | 5487516674101,688 | 4163551286375,809 | 0 | -1322002307610,6577 | 
3152 | 0 | 24977081552,035355 | 82808575420,61798 | 36505247911,33564 | 0 | -21326245957,246986 | 
3154 | 0 | 9582165539,129473 | 1448941071,9966378 | 12604265872,065926 | 0 | 20737490339,19876 | 
3161 | 0 | 513211304,20163846 | 1737547622,5583498 | 732050875,0830432 | 0 | -492285443,27366817 | 
3162 | 0 | 234344121381,33994 | 1916143774249,3586 | 691603439702,3411 | 0 | -990196213165,6777 | 
3165 | 0 | 363572499,1015479 | 250389975,3212246 | 181295829,65753433 | 0 | 294478353,4378576 | 
3172 | 0 | 3269162,171550671 | 27110061,374369852 | 11431343,054709293 | 0 | -12409556,148109887 | 
3174 | 0 | 21881,9663061099 | 71496,39267268493 | 28100,553700879853 | 0 | -21513,87266569518 | 
3184 | 0 | 3295015036,8369474 | 1869251205,1583638 | 358989122,3645677 | 0 | 1784752954,0431514 | 
3191 | 0 | 86,05597052002553 | 67,6201364729854 | 0 | 0 | 18,43583404704013 | 
3198 | 0 | 20717349,564633027 | 164232461,17062575 | 140228732,3758748 | 0 | -3286379,230117947 | 
31 | 0 | 407391536105,996 | 12494483606346,4 | 20502217485694,09 | 0 | 8415132751896,139 | 
3402 | 0 | 1600941802,9066575 | 309985331331,95984 | 310176184459,9213 | 0 | 1791794930,868164 | 
3404 | 0 | 243010000,80136535 | 7526472084,91594 | 8524391075,895147 | 0 | 1240928991,780572 | 
3405 | 0 | 67587416,31123814 | 65787112,11576313 | 72809029,8307279 | 0 | 74609334,02620292 | 
3411 | 0 | 475318228432,1723 | 742084678600,7712 | 2320491337796,648 | 0 | 2053724887628,049 | 
3412 | 0 | 182639682127,5625 | 13555096482507,938 | 13217211743874,584 | 0 | -155245056505,79102 | 
3413 | 0 | 789916641,3384978 | 26433741400,759876 | 28113435996,042625 | 0 | 2469611236,6212463 | 
3414 | 0 | 1621769447341,3413 | 1504986372221,976 | 5734925177323,204 | 0 | 5851708252442,569 | 
3415 | 0 | 274493529840,24072 | 455408484085,3051 | 144094775087,10788 | 0 | -36820179157,95651 | 
3421 | 0 | 0 | 146994,43388521625 | 89709425,65506962 | 0 | 126963729,97595985 | 
3422 | 0 | 0 | 1493007098,3731709 | 775769651,111549 | 0 | 42835898,96029424 | 
3471 | 0 | 0 | 455658930,4003468 | 691214154,8880957 | 0 | 194111103,42319083 | 
34 | 0 | 2556922343602,675 | 16603536162368,95 | 21765166547874,89 | 0 | 7719308759632,526 | 
3601 | 0 | 3084300749,0499105 | 674580106213,2114 | 1178630097993,9563 | 0 | 507134292529,7948 | 
3603 | 0 | 10699384,73832957 | 1310170812,99419 | 1503767954,5777078 | 0 | 204296526,32184744 | 
3604 | 0 | 940806661,6337276 | 268453485189,28482 | 171403954498,98303 | 0 | -96108724028,66806 | 
3605 | 0 | 37830042810,511154 | 5372329409329,16 | 3308568841816,4175 | 0 | -2025930524702,232 | 
3606 | 0 | 0 | 144316105,81824732 | 7697547645,774872 | 0 | 515050491,8959205 | 
3609 | 0 | 0 | 33323259,18654604 | 57947854,35894899 | 0 | 22,63644223736472 | 
3611 | 0 | 0 | 171417751,42514455 | 252872370,77338925 | 0 | 0 | 
3620 | 0 | 3661412879,2609005 | 286100433717,2339 | 584899238055,5029 | 0 | 302460217217,52997 | 
3622 | 0 | 1945898850,7183018 | 17308959482,811516 | 7561269229,002543 | 0 | -7801791403,090671 | 
3629 | 0 | 6050,48784081431 | 25701,03523549155 | 187871,46984306455 | 0 | 168220,9224483873 | 
3630 | 0 | 921027691,2576421 | 13275567210,50215 | 7527618954,596664 | 0 | -4826920564,647842 | 
3631 | 0 | 947181505,7574487 | 565636396,5592028 | 11873121209,865606 | 0 | 12254666319,063852 | 
3632 | 0 | 52046386195,602234 | 1223857318295,415 | 587059842657,3629 | 0 | -584751089442,4498 | 
3634 | 0 | 38417070770,319786 | 160372723914,25043 | 90047184800,31795 | 0 | -31908468343,612686 | 
3641 | 0 | 17632753,732165653 | 956419057,9499162 | 990804247,2754931 | 0 | 52017943,057742596 | 
3642 | 0 | 10733449872,90907 | 236512645189,46927 | 49474478129,11588 | 0 | -176304717187,44434 | 
3649 | 0 | 358,4610319614297 | 210,43982228739515 | 13615,233335714891 | 0 | 13763,254545388925 | 
36 | 0 | 150555916534,43954 | 8255971957836,747 | 6007548788904,586 | 0 | -2105011512637,6675 | 
3800 | 0 | 0 | 15579617045943,814 | 9007457968573,525 | 93020193743,59178 | 0 | 
3801 | 0 | 0 | 134016601569,55997 | 141489344815,0388 | 0 | 0 | 
3802 | 174450218,7962445 | 0 | 12768635973113,639 | 18619540246846,63 | -5850729823514,193 | 0 | 
3806 | 0 | 0 | 51442122,69046521 | 35947806,01094863 | 0 | 0 | 
3809 | 323813885,0120614 | 0 | 733078745808,2991 | 1043569218639,714 | -310166658946,40283 | 0 | 
3810 | 0 | 27430503904,136547 | 43055195741137,18 | 52946756113756,04 | 0 | 9918990876522,992 | 
3811 | 0 | 0 | 4054452495029,779 | 4183760577483,33 | 0 | 2755702,5305569945 | 
3812 | 0 | 2175356195,794543 | 19679727986804,258 | 15443657845721,656 | 0 | -4233894784886,8086 | 
3816 | 0 | 0 | 5235038325,294536 | 6270483795,322033 | 0 | 0 | 
3819 | 0 | 3420828777,8726196 | 1470543565582,0269 | 15023928394188,791 | 0 | 13556805657384,637 | 
38 | 498264103,8083059 | 33026688877,80371 | 97480554635436,55 | 116416466141626,08 | -6067876288717,004 | 19241904504723,35 | 
3928 | 0 | 106461,76270303768 | 12651560,858611748 | 27406251,29533073 | 0 | 14861152,199422019 | 
39 | 0 | 106461,76270303768 | 12651560,858611748 | 27406251,29533073 | 0 | 14861152,199422019 | 
ПО КЛАССУ | 498264103,8083059 | 4633462886955,003 | 320521119682698,75 | 350831872942970 | -6067876288717,004 | 35210801563608,56 | 
КЛАСС  4  Ценные бумаги |  |  |  |  |  |  | 
4200 | 102342220942,99898 | 0 | 150976484534,604 | 145833866198,65878 | 107484839278,94418 | 0 | 
4207 | 0 | 0 | 857553955,9903753 | 2120067311,5623682 | 0 | 0 | 
